1;"""Очень крутой барбершоп. Нас записали к мастеру Саяну, теперь будем ходить только к нему. Легкая рука, очень круто всё сделал. Ван лав"""
1;"""Класс. У меня сын там стригся нравится. Советую."""
1;"""Недавно посетил, цены очень приятно удивили. Мастера отличные, все сделали как просил. Замечательный администратор Ольга Интерьер отличный все новое."""
1;"""Очень хорошее заведение, отлично делают свою работу."""
2;"""Оцениваю по качеству, не по атмосфере  дома я моделирую бороду лучше, отказался от услуг этого заведения"""
1;"""Отличное место, Мастер понял меня с 2ух слов 1. Качественно 2. Быстро  стрижка за 30 мин3. Недорого  600р супер цена"""
1;"""Классный барбер шоп!Мастера отлично работают,цены низкие ,а обслуживание как в премиум классе .Советую всем кто рядом с Митино."""
1;"""Сходил в эту место,чтоб изменить стиль прически.Не пожалел ни капли,всё отлично,остался доволен.Посоветовал данный барбершоп своим друзьям и как итог, уже второй друг пошел от меня"""
1;"""Очень хороший барбершоп, уже год стригусь только там. У мастера Хана Дадахон, мастер шикарный!Руки  золото!"""
1;""" ""Отличный Барбер. Всё чётко и по делу."""""
1;"""Спасибо, очень понравилась стрижка, быстро, качественно, и самое главное цены адекватные, работают в масках, молодцы!"""
1;"""Понравилось, как стригут мальчишек и поиграть можно в приставку пока ждёшь"""
1;"""Хожу туда постоянно. Дешевле чем в топ Ган, уровень не хуже. Конечно удаление воском из носа и ушей не делают, но стригут достойно."""
1;"""Понадобилось срочно подстричься в вечер перед отменившимся корпоративом. А поскольку дело было позднее, не особо рассчитывал, что успею. Записаться сразу не удалось, поскольку всё было занято. Но буквально через полчаса перезвонили и сказали, что есть свободное время в 2130. Мне как раз было норм. За это отдельное спасибо администратору, что не перенесли на завтраВ барбершопе спросили, как стричь. Сказал, что покороче, классику. А вообще  я Вам доверяю на все 200 . Стригите на Ваше усмотрение.Стриг меня барбер по имени Бек. Что очень понравилось  барбер подобрал стрижку по форме лица. Всё четко и аккуратно. Понравилась дружелюбие барбера и администратора. Видно, что работают от души. Минусов не нашёл. Да я их и не искал.Завтра не поеду на корпоратив, и не буду блистать стрижкой  корпоративы же отменили.Спасибо за отличный сервис!С удовольствием приеду ещё!"""
1;"""Прекрасное соотношение цены и качества оказываемых услуг. Мастер Хан. Рекомендую. Делал стрижкаборода, покайфовал. Спасибо! Как отрастёт, приду снова."""
1;"""Совсем недавно был в данном барбер шопе, все очень понравилось!Особенно хочу отметить дружелюбный персонал и высокий сервис."""
1;"""Хороший барбершоп, парикмахер не сразу понял как мне надо подстричься, но все переделал. Вау эффекта не испытал, поэтому 4"""
1;"""Сегодня стригся у мастера Бек!Очень доволен стрижкой и бородой!Классная атмосфера, мастера и администратор!Советую всем."""
1;"""Как же здорово что в Митино появилось Чёрная Кость.Ходил изначально в другом районе в Чёрную Кость ,но теперь как открыли в Митино ,буду ходить только сюда !Сервис отличный за такие то деньги ."""
1;"""Очень нравиться там детям! Быстро все делают . Что попросишь то и делают."""
1;"""Сегодня первый нас был в барбершопе.Все очень понравилось. Подстригли бороду на высшем уровне. Было классно. Релакс своего рода."""
1;"""Вежливый админ , мастера , прям МАСТЕРА своего дела """
1;"""Качество сервиса иной раз превосходит цену, что радует, конечно."""
1;"""Отличное , атмосферное место . Мастер Хан сделал работу на 5 звёзд , никаких нареканий нет ,всем советую"""
1;"""Отлично подстригли. Записался. Приехал. Все Ок. Мастер Саян."""
1;"""Более года пользуюсь этой сетью барбер шопов, ждал когда они откроются в Митино и вот они здесь! Адекватная цена, вежливый персонал,так держать!"""
1;"""Мастер Хан лучший , мне нравится как все он делает не желаю что к нему записываюсь! Спасибо большое!"""
1;"""Привела ребенка подстричь,все понравилось. Мастера знают своё дело"""
1;"""Профессиональные мастера как по стрижки так и по бороде"""
1;"""Отличная обстановка и сервис. Хорошие мастера по стрижке"""
1;"""Отлично постригли. Приятная девушка администратор. Наконец то рядом с домом любимая Черная кость! Успехов вам."""
1;"""Хорошее место. Недалеко от метро. Сервис и качество услуг по а высоком уровне. А цены ну конечно вообще вне конкуренции.рекомендую."""
1;"""Всё понравилось, были впервые, пришла с мужем за компанию ,муж остался доволен , придём ещё """
1;"""Удобно, быстро и не дорого. Нет Парковки. Есть накопительная программа."""
1;"""Был на днях в данном барбер шопе!Остался доволен всем.Классная остановка ,понимающие мастера .Буду ходить теперь только к Вам."""
1;"""Был тут первый раз, все отлично! Постригли даже лучше, чем хотел Анису респект!"""
1;"""Отличный салон! Ходит муж и сын, очень довольны, цены приятные! Надеюсь так все на уровне и останется!"""
1;"""Посетил данный барбер шоп в митино .Только положительные эмоции .Хорошие ребята работают и цены радуют.Желаю расти в том же духи."""
1;"""Нормально стригут,ценник гуманный. Постоянно у одного мастера !"""
1;"""Отличный барбершоп цена качество. Мастер Хан очень профессионально и быстро понял что я хочу и сделал стрижку."""
1;"""Бек отличный мастер, всегда с удовольствием хожу стричься и ровнять бороду."""
1;"""Приводила друга месяц назад, так круто он никогда не выглядел. К сожалению, не уточнили имя мастера среднего роста брюнет. Процесс занял минут 35. Цена более чем не высокая, 600р. Процветания!"""
1;"""Не хуже дорогих барбешопов. Цена качество и скорость на 5 звёзд."""
1;"""Барбер Бек знает свое дело. Очень понравилось. Приятная обстановка. Приемлемые цены."""
